comment_id,user,date,body
2571372432,msporny,2025-01-04T18:11:33+00:00,"The group discussed this on the 2024-08-29 telecon and came to the conclusion that the request is achievable through the standard extension mechanism and that there was no broad desire to implement the feature in the base specifications.  This issue has been marked pending close and will be closed within seven days if there is no objection."
