comment_id,user,date,body
2569717979,decentralgabe,2025-01-03T19:32:25+00:00,"@antonio-ivanovski I'm supportive of these changes (1 and 2), I'm not certain about 3--the version should be self evident if 1 and 2 are done. Are you able to make a PR? Unfortunately, my bandwidth is limited at the moment."
