comment_id,user,date,body
2496029096,FabioPinheiro,2024-11-24T14:19:50+00:00,"Just to be sure, this is a limitation of webpage (of the mediator) not the mediator (DIDComm service)?"
2497228742,robertocarvajal,2024-11-25T08:27:06+00:00,"Yes, forgot to mention, the service seems to still work but the webpage doesn't render."
