comment_id,user,date,body
2485994716,davepoltorak,2024-11-19T15:14:14+00:00,Clicking on the link in Section 8 as Tracy linked now works and points to the address Darrell posted. This looks like it's been fixed and can be closed. 
2486006040,tkuhrt,2024-11-19T15:18:22+00:00,Agree. Closing issue.
