comment_id,user,date,body
2473552470,mmccool,2024-11-13T12:59:18+00:00,"As discussed for user stories, and in the new introduction to user stories, the functional is the ""Why"" (purpose/motivation) and the technical is the ""What"" (capability).  We can also add the SWEBOK reference for definitions to fully resolve this."
