comment_id,user,date,body
2479367262,coolharsh55,2024-11-15T16:27:09+00:00,"Thanks Delaram. For reference, the first draft is available at - https://digital-strategy.ec.europa.eu/en/library/first-draft-general-purpose-ai-code-practice-published-written-independent-experts "
