comment_id,user,date,body
2476878489,mwherman2000,2024-11-14T16:30:31+00:00,Has a PR been created for this?
2476904331,peacekeeper,2024-11-14T16:39:25+00:00,"> Has a PR been created for this?  No not yet, this is currently assigned to @mccown, like issue https://github.com/w3c/did-resolution/issues/17"
